id,date,name,age,height_cm,weight_kg,team,contract_start,contract_end,position,foot,jersey_num,wage_eur,value_eur,,overall_rating,best_overall,best_position,total_attacking,crossing,finishing,heading_accuracy,short_passing,volleys,total_skill,dribbling,curve,fk_accuracy,long_passing,ball_control,total_movement,acceleration,sprint_speed,agility,reactions,balance,total_power,shot_power,jumping,stamina,long_shots,total_mentality,aggression,interceptions,attack_position,vision,penalties,composure,total_defending,defensive_awareness,standing_tackle,sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
202814,2025-10-23,N. Byrne,33,180,84,CF Montréal,2022.0,2026.0,RB,Right,14.0,5000,725000,,69,69,RB,289,68,48,59,69,45,303,69,67,34,64,69,371,82,75,74,60,80,329,54,76,80,50,297,64,63,62,66,42,60,193,64,66,63,44,8,8,7,10,11
198261,2025-10-23,T. Ream,37,185,80,CF Montréal,2024.0,2026.0,RCB,Left,3.0,5000,425000,,72,73,CDM,304,62,41,74,75,52,314,54,66,53,71,70,250,38,39,40,70,63,308,53,62,79,41,301,67,74,41,69,50,80,218,74,74,70,62,15,14,15,8,10
274534,2025-10-23,A. Privett,24,185,79,CF Montréal,2022.0,2028.0,LCB,Right,4.0,3000,16000000,,66,68,CB,216,35,28,62,65,26,243,50,39,31,59,64,307,62,64,63,59,59,289,42,72,76,27,275,61,66,49,58,41,56,199,68,68,63,55,12,12,7,15,9
255335,2025-10-23,J. Marshall-Rutty,21,170,69,CF Montréal,,,,Right,,2000,12000000,,63,64,RM,233,55,51,31,59,37,277,68,50,39,54,66,385,84,79,82,59,81,241,55,43,62,49,249,40,51,54,53,51,63,168,54,57,57,55,13,13,11,8,10
237920,2025-10-23,B. Bronico,30,173,70,CF Montréal,2020.0,2025.0,RDM,Right,13.0,5000,13000000,,69,69,CM,300,62,57,54,73,54,310,66,64,44,65,71,340,66,67,65,66,76,344,63,68,80,61,333,72,65,70,68,58,67,200,65,70,65,51,11,13,9,12,6
189280,2025-10-23,A. Westwood,35,175,73,CF Montréal,2023.0,2026.0,LDM,Right,8.0,6000,850000,,73,73,CDM,332,75,60,60,77,60,359,60,79,74,73,73,321,60,49,65,69,78,354,72,67,83,65,345,77,68,64,72,64,74,205,70,68,67,51,10,13,13,7,8
263377,2025-10-23,L. Abada,23,168,67,CF Montréal,2024.0,2026.0,RM,Right,11.0,7000,65000000,,74,75,ST,346,68,74,69,69,66,325,70,64,62,57,72,428,89,85,89,74,91,340,74,73,73,71,294,64,22,75,73,60,68,127,40,46,41,50,7,12,10,8,13
198717,2025-10-23,W. Zaha,32,180,66,CF Montréal,,,,Right,,52000,85000000,,77,77,LW,336,72,73,47,76,68,356,80,73,54,69,80,389,81,83,80,73,72,367,82,72,69,72,334,75,35,74,73,77,80,109,34,39,36,61,15,10,15,11,10
241985,2025-10-23,Pep Biel,28,167,64,CF Montréal,,,,Left,,33000,105000000,,77,77,CAM,344,73,74,52,78,67,366,77,72,69,70,78,394,75,65,88,75,91,327,70,59,78,73,329,64,45,76,79,65,76,146,48,49,49,44,8,14,7,9,6
75295,2025-10-23,I. Toklomati,20,183,68,CF Montréal,2024.0,2027.0,ST,Right,17.0,3000,21000000,,66,68,ST,263,29,67,64,62,41,258,64,54,26,49,65,364,81,85,75,63,60,317,68,78,55,51,250,39,25,68,59,59,51,58,18,21,19,62,14,12,11,10,15
72167,2025-10-23,T. Smalls,23,185,70,CF Montréal,2023.0,2025.0,SUB,Right,25.0,1000,400000,,60,62,RM,274,63,61,48,61,41,253,57,38,37,58,63,301,65,69,58,48,61,249,58,44,59,45,224,35,20,60,57,52,52,73,24,24,25,56,7,14,12,10,13
242503,2025-10-23,E. Williamson,28,175,70,CF Montréal,2025.0,2025.0,SUB,Right,19.0,4000,1000000,,67,68,RM,293,63,62,50,68,50,315,68,63,48,66,70,355,71,70,70,69,75,322,65,70,67,46,310,63,65,67,67,48,67,192,65,65,62,42,5,8,10,9,10
246299,2025-10-23,D. Diani,27,195,75,CF Montréal,2024.0,2025.0,SUB,Left,28.0,4000,12000000,,67,68,CDM,251,46,45,58,68,34,262,60,37,33,64,68,278,55,67,61,58,37,325,54,73,75,38,281,66,62,50,58,45,55,195,60,69,66,52,9,7,13,9,14
71218,2025-10-23,N. Petković,22,182,74,CF Montréal,2024.0,2026.0,SUB,Right,23.0,2000,11000000,,63,64,CDM,274,55,58,55,68,38,285,60,53,40,65,67,284,52,55,65,54,58,262,48,58,57,40,262,60,59,50,54,39,55,185,63,63,59,43,6,8,6,9,14
206086,2025-10-23,H. Toffolo,29,183,71,CF Montréal,2025.0,2028.0,SUB,Left,15.0,6000,16000000,,71,71,LB,307,75,52,64,68,48,329,66,71,58,69,65,340,68,66,69,68,69,315,58,71,66,51,297,61,67,57,59,53,65,213,73,69,71,68,12,15,15,13,13
262597,2025-10-23,A. Malanda,23,185,75,CF Montréal,,,,Right,,15000,29000000,,69,71,CB,231,42,28,70,65,26,234,48,30,29,62,65,300,59,65,56,62,58,293,45,72,78,27,235,71,69,28,31,36,57,206,70,70,66,59,12,10,15,13,9
202469,2025-10-23,D. Bingham,35,188,86,CF Montréal,2024.0,2025.0,SUB,Right,22.0,1000,80000,,65,65,GK,82,13,9,14,36,10,95,13,12,19,34,17,196,34,34,30,54,44,211,50,59,24,13,133,34,15,12,52,20,47,47,19,16,12,328,68,63,66,64,67
269913,2025-10-23,K. Vargas,23,180,70,CF Montréal,2022.0,2027.0,SUB,Right,18.0,4000,27000000,,68,69,RM,293,68,64,50,69,42,322,67,64,63,60,68,359,84,79,74,60,62,307,59,68,70,52,257,49,30,58,63,57,66,83,29,29,25,48,11,7,8,12,10
262648,2025-10-23,A. Goodwin,20,183,73,CF Montréal,2025.0,2028.0,SUB,Right,7.0,2000,14000000,,64,66,ST,274,42,68,56,54,54,270,62,55,46,44,63,354,84,67,72,60,71,326,62,76,65,55,255,54,27,66,53,55,64,84,26,32,26,45,10,5,5,12,13
254962,2025-10-23,D. Callender,27,191,88,CF Montréal,2025.0,2025.0,SUB,Right,99.0,2000,1000000,,67,67,GK,64,13,5,13,27,6,75,14,10,13,24,14,158,25,25,23,62,23,218,47,60,30,7,62,16,6,4,25,11,36,29,5,13,11,329,68,66,63,63,69
220886,2025-10-23,B. Tuiloma,30,178,79,CF Montréal,2023.0,2025.0,SUB,Right,6.0,3000,575000,,65,65,CB,280,55,50,68,68,39,298,52,47,72,67,60,296,56,64,53,60,63,337,65,75,68,50,285,64,65,59,60,37,63,185,63,62,60,56,6,12,16,8,14
274684,2025-10-23,N. Scardina,24,180,60,CF Montréal,2022.0,2025.0,SUB,Right,35.0,1000,350000,,60,60,RB,246,60,39,49,59,39,254,60,42,36,54,62,328,69,69,68,48,74,259,47,57,65,34,254,48,53,50,50,53,45,164,53,58,53,54,13,14,11,6,10
274686,2025-10-23,N. Berchimas,17,173,64,CF Montréal,2025.0,2026.0,RES,Right,27.0,850,525000,,57,60,RM,235,54,48,37,55,41,251,60,39,49,45,58,354,78,77,76,42,81,252,52,51,65,34,216,32,19,56,55,54,57,79,32,22,25,45,8,7,8,7,15
259550,2025-10-23,C. Odunze,22,200,91,CF Montréal,2024.0,2027.0,RES,Left,26.0,650,475000,,59,59,GK,56,12,6,12,21,5,76,11,13,14,21,17,177,23,31,35,59,29,189,41,54,21,5,81,19,8,5,35,14,22,33,7,12,14,289,59,58,55,57,60
272817,2025-10-23,B. Cambridge,23,183,79,CF Montréal,2023.0,2025.0,RES,Right,36.0,1000,500000,,59,63,RM,246,58,46,48,62,32,256,62,39,33,58,64,306,69,66,59,55,57,264,42,61,61,33,248,51,42,60,59,36,54,149,49,52,48,57,14,9,14,11,9
275008,2025-10-23,J. Neeley,20,185,77,CF Montréal,2023.0,2026.0,RES,Right,39.0,1000,350000,,56,58,CB,162,29,21,51,33,28,134,28,20,20,26,40,252,55,55,45,40,57,228,37,57,58,16,206,55,58,25,32,36,41,187,60,65,62,56,11,14,14,8,9
244656,2025-10-23,Y. Takaoka,29,181,72,CF Montréal,2023.0,2025.0,GK,Right,1.0,5000,16000000,,72,72,GK,68,13,9,14,25,7,75,11,14,13,22,15,218,42,33,33,69,41,196,50,61,18,6,90,21,14,6,32,17,21,44,17,13,14,352,73,71,67,70,71
253296,2025-10-23,M. Laborda,25,182,72,CF Montréal,2023.0,2025.0,RB,Right,2.0,5000,19000000,,70,72,CB,303,66,50,75,65,47,273,61,62,30,59,61,353,71,81,66,68,67,323,51,91,69,38,271,69,68,49,40,45,52,204,69,69,66,43,6,12,6,13,6
255827,2025-10-23,R. Veselinović,26,190,77,CF Montréal,2020.0,2026.0,RCB,Right,4.0,6000,22000000,,71,73,CB,220,35,23,67,69,26,217,42,27,30,61,57,306,56,77,45,70,58,295,38,76,77,22,246,76,70,33,34,33,60,209,71,71,67,62,14,14,12,11,11
242596,2025-10-23,T. Blackmon,28,184,79,CF Montréal,2022.0,2027.0,LCB,Right,33.0,6000,15000000,,70,71,CB,276,59,41,68,66,42,268,68,48,23,65,64,387,89,90,68,71,69,340,50,90,77,39,272,68,68,55,48,33,63,200,70,66,64,54,13,10,7,11,13
77035,2025-10-23,T. Johnson,19,170,64,CF Montréal,2025.0,2027.0,LB,Left,28.0,1000,825000,,62,62,LB,223,53,40,48,58,24,247,57,52,34,49,55,366,76,78,73,53,86,276,49,65,70,29,247,58,56,55,46,32,44,175,57,62,56,50,14,10,13,7,6
255205,2025-10-23,S. Berhalter,24,175,70,CF Montréal,2022.0,2025.0,RDM,Right,16.0,3000,15000000,,67,70,CDM,284,65,55,47,69,48,315,64,60,59,66,66,366,72,71,79,69,75,319,56,63,86,51,319,74,64,62,66,53,66,199,69,71,59,47,10,8,12,9,8
222429,2025-10-23,A. Cubas,29,165,58,CF Montréal,2022.0,2026.0,LDM,Right,20.0,8000,36000000,,74,74,CDM,259,59,40,53,74,33,305,64,55,44,70,72,394,70,68,89,74,93,279,56,49,86,57,321,81,73,50,66,51,74,224,74,77,73,52,9,12,11,13,7
241002,2025-10-23,E. Sabbi,27,178,70,CF Montréal,2025.0,2027.0,RM,Right,11.0,6000,17000000,,70,70,RW,308,62,64,57,63,62,304,70,62,48,51,73,425,90,90,89,68,88,326,67,73,68,62,286,53,40,64,63,66,67,100,36,35,29,52,14,13,8,10,7
208919,2025-10-23,R. Gauld,29,169,62,CF Montréal,2021.0,2027.0,LM,Left,25.0,12000,14000000,,78,79,LM,355,78,70,62,77,68,384,82,79,73,71,79,422,82,83,89,77,91,314,69,63,89,56,333,51,49,77,81,75,78,144,45,59,40,61,6,14,13,13,15
189596,2025-10-23,T. Müller,35,185,76,CF Montréal,2025.0,2025.0,CAM,Right,13.0,10000,85000000,,80,80,CAM,412,85,81,79,83,84,376,77,81,59,79,80,339,53,63,67,88,68,354,78,73,63,74,367,62,58,90,87,70,88,150,47,57,46,52,6,7,11,14,14
243456,2025-10-23,B. White,29,180,83,CF Montréal,2021.0,2027.0,ST,Right,24.0,10000,55000000,,75,75,ST,310,44,79,74,55,58,290,65,65,42,45,73,354,75,78,61,77,63,389,78,87,78,65,316,69,48,79,58,62,68,112,42,47,23,45,10,11,10,9,5
255339,2025-10-23,J. Nelson,22,170,66,CF Montréal,2025.0,2028.0,SUB,Right,7.0,4000,25000000,,68,69,RM,269,57,59,46,61,46,311,75,58,56,54,68,425,93,92,91,59,90,314,61,68,69,60,273,50,49,61,57,56,70,137,48,53,36,56,14,11,12,13,6
235184,2025-10-23,D. Ríos,30,185,84,CF Montréal,2023.0,2025.0,SUB,Left,14.0,3000,700000,,65,65,ST,295,31,74,69,59,62,233,61,33,39,37,63,254,45,51,51,55,52,339,71,69,60,64,259,58,21,69,45,66,52,62,18,23,21,58,9,13,14,9,13
259543,2025-10-23,K. Cabrera,22,175,67,CF Montréal,2025.0,2028.0,SUB,Right,17.0,6000,42000000,,71,73,CAM,295,60,71,46,73,45,312,73,48,47,70,74,352,68,69,67,68,80,283,50,48,74,68,311,58,61,71,72,49,55,164,51,58,55,64,14,13,9,14,14
272604,2025-10-23,A. Ahmed,24,180,70,CF Montréal,2022.0,2025.0,SUB,Right,22.0,4000,18000000,,68,71,CAM,292,61,60,48,71,52,305,72,66,30,65,72,372,78,78,76,65,75,319,61,66,75,55,294,59,64,66,66,39,71,187,60,65,62,54,11,10,13,14,6
275054,2025-10-23,E. Ocampo,21,171,66,CF Montréal,2024.0,2027.0,SUB,Right,18.0,3000,26000000,,68,68,RB,257,65,55,55,62,20,271,70,44,40,50,67,406,84,84,87,66,85,328,69,68,77,60,266,50,60,62,50,44,63,180,60,62,58,56,9,8,9,15,15
269963,2025-10-23,B. Halbouni,25,188,85,CF Montréal,2024.0,2025.0,SUB,Right,12.0,2000,650000,,64,66,CB,221,37,38,64,57,25,197,42,31,24,54,46,293,56,61,57,57,62,302,51,76,57,35,236,68,61,32,40,35,50,183,60,63,60,49,13,6,10,9,11
258351,2025-10-23,I. Boehmer,23,188,84,CF Montréal,2022.0,2025.0,SUB,Right,32.0,650,425000,,60,60,GK,78,15,10,13,30,10,80,14,13,13,27,13,150,16,19,27,53,35,193,42,51,28,10,88,27,10,8,27,16,39,37,8,14,15,298,62,56,56,63,61
220028,2025-10-23,S. Adekugbe,30,175,74,CF Montréal,2023.0,2026.0,SUB,Left,3.0,4000,1000000,,68,68,LB,241,62,44,48,64,23,289,69,58,39,56,67,389,84,82,84,63,76,350,62,74,82,58,280,67,64,59,58,32,65,184,61,61,62,52,11,13,7,12,9
245867,2025-10-23,J. Ngando,25,169,60,CF Montréal,2023.0,2025.0,SUB,Right,26.0,2000,800000,,64,68,CAM,257,54,50,40,70,43,308,75,61,41,62,69,376,78,70,83,59,86,288,55,61,64,45,298,59,59,50,69,61,71,164,62,60,42,48,15,9,6,7,11
259280,2025-10-23,R. Priso,22,175,80,CF Montréal,2024.0,2025.0,SUB,Left,6.0,1000,475000,,60,62,CB,212,31,32,54,66,29,240,55,36,33,60,56,325,65,62,71,47,80,287,50,65,53,49,248,65,60,36,52,35,48,177,60,61,56,54,10,8,13,12,11
229433,2025-10-23,A. Zendejas,29,196,84,CF Montréal,2025.0,2025.0,SUB,Right,30.0,1000,275000,,62,62,GK,86,11,17,17,29,12,87,14,13,16,22,22,200,35,39,37,52,37,193,44,55,24,13,128,18,15,15,56,24,41,48,13,16,19,310,66,61,59,60,64
75232,2025-10-23,J. Badwal,19,179,70,CF Montréal,2024.0,2027.0,SUB,Right,59.0,1000,375000,,56,58,CM,238,49,42,49,65,33,258,55,51,34,59,59,302,61,67,51,54,69,247,53,47,61,38,233,53,41,52,52,35,49,146,44,52,50,54,6,10,15,11,12
278889,2025-10-23,G. Bovalina,20,176,70,CF Montréal,2024.0,2026.0,RES,Right,27.0,1000,575000,,60,60,RB,254,53,45,57,54,45,259,57,56,43,46,57,354,73,69,76,59,77,331,68,69,70,62,276,64,56,57,55,44,56,164,54,55,55,52,9,13,6,15,9
274574,2025-10-23,N. Pierre,20,185,81,CF Montréal,2025.0,2026.0,RES,Right,42.0,900,250000,,54,56,ST,223,35,50,52,48,38,203,50,36,28,38,51,323,71,72,72,54,54,302,48,71,66,44,218,32,23,59,42,62,49,51,22,12,17,38,6,13,5,5,9
77968,2025-10-23,L. MacKenzie,18,180,76,CF Montréal,2025.0,2026.0,RES,Right,97.0,700,325000,,55,57,CAM,234,38,50,44,60,42,249,52,40,41,57,59,294,53,69,55,50,67,245,48,45,46,50,235,45,40,53,50,47,50,116,33,43,40,48,7,8,7,13,13
269196,2025-10-23,M. Anchor,20,191,74,CF Montréal,2022.0,2025.0,RES,Right,50.0,500,120000,,51,51,GK,61,14,7,13,19,8,70,12,12,12,18,16,171,20,33,34,40,44,147,41,38,17,5,84,18,8,5,38,15,23,30,5,12,13,260,51,52,54,52,51
216939,2025-10-23,A. Blake,34,188,79,CF Montréal,2014.0,2026.0,GK,Right,18.0,6000,950000,,75,75,GK,92,12,13,24,32,11,108,11,24,12,33,28,253,43,49,48,71,42,241,53,68,41,11,114,27,15,12,41,19,62,41,14,14,13,370,74,70,71,78,77
77483,2025-10-23,F. Westfield,19,170,72,CF Montréal,2025.0,2028.0,RB,Right,39.0,1000,900000,,62,62,RB,250,59,43,56,63,29,271,60,54,39,60,58,323,71,72,58,49,73,265,51,63,57,40,261,57,51,58,50,45,53,186,63,63,60,51,8,10,8,11,14
233400,2025-10-23,J. Glesnes,31,188,84,CF Montréal,2020.0,2025.0,RCB,Right,5.0,7000,21000000,,73,73,CB,248,44,36,70,64,34,285,60,31,61,67,66,279,54,51,41,72,61,422,88,84,91,76,275,72,74,42,49,38,75,219,71,77,71,41,5,12,6,6,12
278688,2025-10-23,O. Makhanya,21,185,72,CF Montréal,2024.0,2026.0,LCB,Right,29.0,1000,375000,,57,59,CB,204,36,30,55,53,30,200,38,34,29,50,49,298,78,70,32,50,68,272,41,74,59,29,198,55,49,28,26,40,52,175,54,62,59,53,6,9,12,12,14
239704,2025-10-23,K. Wagner,28,182,79,CF Montréal,2019.0,2026.0,LB,Left,27.0,9000,5000000,,75,75,LB,299,79,39,66,73,42,341,69,65,68,69,70,359,77,79,72,62,69,371,74,80,90,53,296,76,67,65,58,30,69,214,71,73,70,67,14,13,13,13,14
254905,2025-10-23,I. Vassilev,24,173,72,CF Montréal,2025.0,2025.0,RM,Left,19.0,4000,19000000,,68,70,LWB,306,62,65,55,70,54,303,66,57,50,62,68,367,74,73,72,70,78,327,64,68,80,55,318,66,63,62,63,64,60,194,64,69,61,56,11,8,9,14,14
268805,2025-10-23,D. Jean Jacques,25,182,72,CF Montréal,2024.0,2026.0,RCM,Left,21.0,5000,23000000,,70,72,CM,289,56,51,64,74,44,319,68,62,45,70,74,341,68,69,68,68,68,349,67,74,76,59,309,73,66,68,67,35,69,204,66,71,67,46,11,12,7,9,7
273582,2025-10-23,J. Lukiċ,23,180,64,CF Montréal,2025.0,2026.0,LCM,Right,4.0,3000,19000000,,66,69,CM,294,56,63,58,72,45,294,69,42,46,68,69,351,76,76,72,59,68,319,65,71,60,62,299,55,64,65,64,51,54,172,52,62,58,45,11,6,7,12,9
260547,2025-10-23,Q. Sullivan,21,180,69,CF Montréal,2020.0,2027.0,LM,Right,33.0,3000,25000000,,67,73,CAM,301,56,68,54,68,55,321,76,61,44,67,73,364,77,76,75,63,73,318,64,75,57,64,281,49,43,70,74,45,59,149,44,54,51,56,11,12,6,14,13
263180,2025-10-23,T. Baribo,27,181,79,CF Montréal,2023.0,2025.0,RS,Right,9.0,7000,27000000,,72,73,ST,314,36,76,68,66,68,280,68,56,44,42,70,358,74,72,74,69,69,372,74,80,73,69,280,61,12,75,61,71,71,68,17,31,20,47,12,11,5,13,6
213815,2025-10-23,M. Uhre,30,188,86,CF Montréal,2022.0,2025.0,LS,Right,7.0,8000,23000000,,72,72,ST,299,47,69,65,56,62,271,68,52,43,39,69,367,85,83,75,77,47,385,75,87,77,65,287,64,25,75,61,62,68,105,40,35,30,58,11,15,9,9,14
191173,2025-10-23,A. Bedoya,38,178,73,CF Montréal,2016.0,2025.0,SUB,Right,11.0,4000,450000,,69,69,CM,335,65,61,71,73,65,315,69,55,54,69,68,310,51,54,64,74,67,336,74,69,65,65,351,76,70,70,71,64,73,182,69,59,54,47,9,14,6,12,6
259978,2025-10-23,Jesús Bueno,26,178,74,CF Montréal,2021.0,2026.0,SUB,Right,8.0,3000,925000,,65,68,CDM,261,48,53,50,69,41,315,64,55,62,66,68,309,55,60,64,60,70,306,60,63,57,55,321,65,64,61,66,65,50,198,68,68,62,51,7,9,10,14,11
266373,2025-10-23,B. Bender,24,183,75,CF Montréal,2025.0,2025.0,SUB,Left,16.0,2000,800000,,62,64,CAM,277,59,59,42,65,52,291,62,65,41,58,65,309,65,64,62,57,61,299,66,52,65,57,293,55,60,61,65,52,53,123,29,36,58,42,5,10,8,11,8
243235,2025-10-23,O. Mbaizo,27,178,70,CF Montréal,2018.0,2026.0,SUB,Right,15.0,4000,12000000,,68,68,RB,264,67,31,58,67,41,288,72,51,38,59,68,367,82,79,77,59,70,284,39,74,73,37,258,65,61,49,39,44,50,191,60,67,64,53,11,13,9,9,11
260477,2025-10-23,N. Harriel,24,180,79,CF Montréal,2020.0,2025.0,SUB,Right,26.0,3000,19000000,,67,67,RB,239,63,29,60,58,29,236,54,40,30,56,56,339,77,79,62,60,61,299,38,81,75,28,241,69,61,38,35,38,52,195,68,66,61,48,11,9,6,8,14
271596,2025-10-23,I. Glavinovich,23,183,75,CF Montréal,,,,Right,,3000,12000000,,64,66,CB,248,55,31,68,62,32,249,54,53,37,55,50,300,65,62,58,51,64,262,26,71,63,37,253,58,71,42,38,44,44,193,65,63,65,58,9,11,12,12,14
267874,2025-10-23,G. Marks,25,185,80,CF Montréal,2025.0,2025.0,SUB,Right,31.0,1000,400000,,61,61,GK,54,14,5,13,15,7,89,14,14,14,28,19,174,27,28,36,40,43,202,48,52,34,9,92,25,13,8,30,16,21,34,8,14,12,314,62,64,64,63,61
275046,2025-10-23,B. Damiani,23,189,80,CF Montréal,2025.0,2028.0,SUB,Left,20.0,5000,36000000,,70,72,ST,316,48,74,69,60,65,298,65,60,58,48,67,316,64,68,65,68,51,365,69,79,69,65,294,55,40,74,62,63,66,68,26,24,18,62,9,14,12,13,14
255275,2025-10-23,M. Iloski,25,177,70,CF Montréal,2025.0,2027.0,SUB,Right,32.0,3000,11000000,,66,68,ST,263,33,71,53,60,46,290,67,53,55,46,69,362,80,76,74,58,74,314,67,66,56,69,217,27,12,69,50,59,47,55,13,23,19,53,11,7,15,7,13
270137,2025-10-23,C. Donovan,24,183,74,CF Montréal,2022.0,2025.0,SUB,Right,25.0,1000,375000,,60,62,ST,255,35,62,60,49,49,249,58,50,34,48,59,309,64,66,59,61,59,298,61,67,59,49,252,62,29,60,47,54,57,96,31,35,30,44,6,7,12,11,8
261333,2025-10-23,J. Rafanello,25,185,77,CF Montréal,2022.0,2026.0,SUB,Right,14.0,1000,350000,,60,62,CAM,283,51,59,54,64,55,260,60,39,37,60,64,292,59,65,60,50,58,296,59,60,58,58,238,44,23,60,53,58,49,76,29,26,21,53,12,8,14,11,8
70141,2025-10-23,N. Pariano,22,170,66,CF Montréal,2023.0,2025.0,SUB,Right,24.0,950,275000,,55,57,CAM,240,53,42,40,65,40,295,56,60,58,64,57,320,63,56,70,46,85,210,40,36,56,36,216,46,26,45,54,45,51,118,33,36,49,42,5,11,6,8,12
72901,2025-10-23,A. Rick,19,188,75,CF Montréal,2024.0,2028.0,RES,Right,76.0,500,110000,,50,50,GK,58,14,8,12,19,5,68,6,12,10,24,16,187,30,32,26,40,59,172,43,45,25,6,89,21,13,7,29,19,23,29,7,12,10,254,49,47,57,43,58
70856,2025-10-23,M. Anderson,21,178,77,CF Montréal,2024.0,2026.0,RES,Right,35.0,700,110000,,50,52,ST,206,41,53,36,35,41,215,53,42,33,30,57,289,68,69,51,32,69,220,60,32,49,43,200,30,24,54,41,51,49,66,19,25,22,48,13,8,11,9,7
238604,2025-10-23,Daniel,31,188,80,CF Montréal,2023.0,2026.0,GK,Right,42.0,5000,16000000,,73,73,GK,59,13,7,10,22,7,75,13,10,10,23,19,199,24,22,40,58,55,195,53,55,20,5,95,28,7,4,43,13,34,39,11,14,14,364,73,71,70,74,76
274533,2025-10-23,D. Munie,25,183,82,CF Montréal,2022.0,2025.0,RCB,Right,5.0,2000,425000,,61,63,CB,202,60,20,47,52,23,199,39,35,29,48,48,295,66,66,50,57,56,259,31,64,68,24,192,44,60,23,30,35,53,201,68,69,64,55,10,5,15,11,14
263784,2025-10-23,Rodrigues,27,188,79,CF Montréal,2024.0,2025.0,CB,Right,26.0,4000,13000000,,68,70,CB,226,37,34,64,62,29,194,39,29,33,41,52,301,65,68,49,67,52,319,61,77,71,30,232,58,67,33,30,44,54,210,70,71,69,60,12,14,14,8,12
229879,2025-10-23,D. Romney,32,188,86,CF Montréal,2024.0,2026.0,LCB,Left,12.0,5000,900000,,69,69,CB,252,59,24,68,66,35,272,60,54,34,64,60,266,54,46,49,68,49,308,52,76,72,24,272,71,68,48,50,35,68,204,68,68,68,48,9,12,8,5,14
246803,2025-10-23,D. Jones,28,180,75,CF Montréal,2025.0,2027.0,RM,Right,22.0,6000,17000000,,71,71,LB,309,68,58,68,68,47,306,68,62,40,68,68,388,80,84,85,68,71,342,65,75,77,49,313,68,63,64,63,55,62,197,66,66,65,52,8,10,14,8,12
77560,2025-10-23,B. Leroux,21,182,77,CF Montréal,2025.0,2025.0,RCM,Right,34.0,1000,725000,,61,63,CAM,255,46,58,48,66,37,258,59,36,41,58,64,324,68,68,65,60,63,290,59,59,65,47,278,52,62,60,61,43,50,164,54,56,54,36,5,7,10,8,6
237385,2025-10-23,I. Harkes,30,180,73,CF Montréal,2024.0,2025.0,LCM,Right,6.0,3000,675000,,65,65,CM,283,54,52,53,66,58,316,63,66,57,65,65,328,67,66,64,60,71,340,65,65,84,58,309,65,59,60,65,60,63,182,59,63,60,46,7,11,13,6,9
232388,2025-10-23,Vítor Costa,31,182,73,CF Montréal,2024.0,2025.0,LM,Left,94.0,6000,12000000,,70,70,LB,274,64,48,55,60,47,318,68,68,59,56,67,354,78,75,69,65,67,346,65,72,85,59,307,74,71,56,57,49,59,197,58,71,68,57,14,11,10,14,8
226385,2025-10-23,C. Espinoza,30,173,73,CF Montréal,2019.0,2025.0,RW,Right,10.0,9000,55000000,,75,75,RM,329,76,67,45,71,70,344,78,68,61,66,71,395,80,84,81,70,80,353,74,66,86,66,301,50,38,73,72,68,70,125,50,39,36,51,16,8,12,7,8
207877,2025-10-23,J. Martínez,32,173,74,CF Montréal,2025.0,2025.0,ST,Right,17.0,8000,25000000,,73,73,ST,334,49,74,71,67,73,327,71,68,57,59,72,385,79,77,76,72,81,346,79,82,50,66,297,66,18,74,60,79,69,51,15,21,15,60,12,14,14,12,8
217998,2025-10-23,C. Arango,30,178,70,CF Montréal,2025.0,2025.0,LW,Right,9.0,12000,14000000,,78,78,ST,355,50,82,77,78,68,368,77,73,69,70,79,372,77,74,75,78,68,392,78,88,74,76,315,64,23,80,78,70,80,88,44,28,16,48,6,14,9,6,13
238922,2025-10-23,M. Kaye,30,185,77,CF Montréal,2024.0,2025.0,SUB,Left,14.0,4000,850000,,67,67,CDM,285,52,52,68,69,44,283,63,56,37,64,63,303,68,72,52,64,47,332,60,73,80,49,305,67,64,65,63,46,61,198,65,67,66,45,14,10,9,6,6
266686,2025-10-23,N. Buck,20,180,72,CF Montréal,2025.0,2025.0,SUB,Left,21.0,2000,19000000,,65,68,CAM,258,56,58,33,65,46,274,72,36,38,62,66,328,68,68,68,63,61,312,68,53,70,58,280,56,60,60,70,34,61,167,56,60,51,54,5,13,7,14,15
266518,2025-10-23,N. Tsakiris,20,178,70,CF Montréal,2022.0,2025.0,SUB,Left,30.0,2000,12000000,,63,66,CAM,237,41,49,51,66,30,284,71,42,38,64,69,338,69,67,71,58,73,252,41,63,40,46,281,55,64,60,64,38,46,182,60,62,60,42,7,12,6,11,6
236924,2025-10-23,Bruno Wilson,28,193,80,CF Montréal,2024.0,2025.0,SUB,Right,4.0,5000,12000000,,69,69,CB,238,35,21,71,60,51,216,43,30,32,52,59,236,54,46,32,66,38,303,46,79,70,26,246,75,68,29,29,45,62,203,70,68,65,54,9,15,14,8,8
236993,2025-10-23,N. Lima,30,175,79,CF Montréal,2024.0,2026.0,SUB,Right,24.0,3000,725000,,66,66,RB,285,60,52,53,63,57,290,66,62,39,59,64,357,76,80,73,62,66,351,75,73,75,57,302,69,60,58,60,55,61,186,62,62,62,54,9,12,14,8,11
